word	gold	predict
wonders	_	_
--	_	_
you	_	_
're	_	_
worried	_	_
that	_	_
you	_	_
might	_	_
send	_	_
something	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	_
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	_
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	_
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	_	_
of	_	_
wonders	ARGM-ADJ	_
--	_	_
you	_	_
're	_	_
worried	_	_
that	_	_
you	_	_
might	_	_
send	_	_
something	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	_
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	_
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	_
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	_	_
of	_	_
wonders	_	_
--	_	_
you	_	_
're	_	_
worried	_	_
that	_	_
you	_	_
might	_	_
send	_	_
something	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	ARG0
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	_
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	ARGM-ADV	_
of	_	_
wonders	_	_
--	_	_
you	ARG1	_
're	_	_
worried	ARG2	_
that	_	_
you	_	_
might	_	_
send	_	_
something	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	_
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	_
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	_
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	ARGM-ADV	_
of	_	_
wonders	_	_
--	_	_
you	ARG1	_
're	_	_
worried	_	_
that	_	_
you	_	_
might	_	_
send	ARG0	_
something	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	_
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	_
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	ARG1
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	_	_
of	_	_
wonders	_	_
--	_	_
you	_	_
're	_	_
worried	_	_
that	_	_
you	ARG0	_
might	ARGM-MOD	_
send	_	_
something	ARG1	_
to	_	_
someone	ARG2	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	_
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	_
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	_
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	_	_
of	_	_
wonders	_	_
--	_	_
you	_	_
're	_	_
worried	_	_
that	_	_
you	_	_
might	_	_
send	_	_
something	_	_
to	_	_
someone	ARG0	_
who	R-ARG0	_
would	ARGM-MOD	_
forward	_	_
an	_	_
excerpt	ARG1	_
to	_	_
someone	ARG2	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	_
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	_
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	_
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	_	_
of	_	_
wonders	_	_
--	_	_
you	_	_
're	_	_
worried	_	_
that	_	_
you	_	_
might	_	_
send	_	_
something	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	ARG0	_
who	R-ARG0	_
would	ARGM-MOD	_
then	ARGM-TMP	_
store	_	_
it	ARG1	_
on	_	_
a	_	_
Gmail	_	_
account	ARG2	_
...	_	_
you	_	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	_	_
on	_	_
your	_	_
hands	_	_
)	_	_
.	_	_
(	_	_
You	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
use	_	_
their	_	_
site	_	_
,	_	_
you	_	ARG0
can	_	_
opt	_	_
-	_	_
out	_	_
of	_	_
sharing	_	_
your	_	_
information	_	_
,	_	_
you	_	ARG0
do	_	_
n't	_	_
need	_	_
to	_	_
send	_	_
stuff	_	_
to	_	_
anyone	_	_
with	_	_
a	_	_
Gmail	_	_
account	_	_
,	_	_
and	_	_
if	_	_
--	_	_
wonder	_	_
of	_	_
wonders	_	_
--	_	_
you	_	_
're	_	_
worried	ARGM-ADV	_
that	_	_
you	_	_
might	_	_
send	_	_
something	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
forward	_	_
an	_	_
excerpt	_	_
to	_	_
someone	_	_
who	_	_
would	_	_
then	_	_
store	_	_
it	_	_
on	_	_
a	_	_
Gmail	_	_
account	_	_
...	_	_
you	ARG0	_
have	_	_
far	_	_
,	_	_
far	_	_
too	_	_
much	_	_
time	ARG1	_
on	_	_
your	_	_
hands	ARGM-LOC	_
)	_	_
.	_	_
However	ARGM-ADV	_
,	_	_
this	_	_
toolbar	ARG1	ARG1
is	_	_
really	_	_
bad	_	_
news	ARG2	_
.	_	_
On	_	_
the	_	_
other	_	_
hand	ARGM-ADV	_
,	_	_
it	ARG0	ARG0
looks	_	_
pretty	_	_
cool	ARG1	_
.	_	_
On	_	_
the	_	_
other	_	_
hand	ARGM-ADV	_
,	_	_
it	ARG1	_
looks	_	_
pretty	ARGM-ADV	ARGM-EXT
cool	_	_
.	_	_
Iran	ARG0	ARG0
says	_	_
it	_	_
is	_	_
creating	ARG1	_
nuclear	_	_
energy	_	_
without	_	_
wanting	_	_
nuclear	_	_
weapons	_	_
.	_	_
Iran	_	_
says	_	_
it	_	ARG0
is	_	_
creating	_	ARG1
nuclear	_	_
energy	_	_
without	_	_
wanting	_	_
nuclear	_	_
weapons	_	_
.	_	_
Iran	_	_
says	_	_
it	ARG0	_
is	_	_
creating	_	_
nuclear	_	_
energy	ARG1	_
without	_	_
wanting	ARGM-MNR	_
nuclear	_	_
weapons	_	_
.	_	_
Iran	_	_
says	_	_
it	ARG0	_
is	_	_
creating	_	_
nuclear	_	_
energy	_	_
without	_	_
wanting	_	_
nuclear	_	_
weapons	ARG1	_
.	_	_
The	_	_
United	_	_
States	_	ARG0
does	_	_
n't	_	_
believe	_	_
the	_	_
Iranian	_	_
Government	_	_
.	_	_
The	_	_
United	_	_
States	ARG0	_
does	_	_
n't	ARGM-NEG	ARGM-NEG
believe	_	_
the	_	_
Iranian	_	_
Government	ARG1	_
.	_	_
One	ARG0	_
can	ARGM-MOD	ARGM-MOD
suspect	_	_
the	_	_
Iranian	_	_
Government	ARG2	_
.	_	_
But	ARGM-DIS	_
there	_	_
is	_	_
no	_	_
proof	ARG1	_
.	_	_
But	_	_
there	_	_
is	_	_
no	ARGM-NEG	ARGM-NEG
proof	_	_
.	_	_
I	ARG0	ARG0
read	_	_
an	_	_
Article	ARG1	_
in	_	_
Time	_	_
magazine	_	_
accusing	_	_
the	_	_
Iranian	_	_
Government	_	_
of	_	_
being	_	_
willing	_	_
to	_	_
start	_	_
a	_	_
nuclear	_	_
war	_	_
and	_	_
I	_	_
sympathise	_	_
with	_	_
the	_	_
Article	_	_
.	_	_
I	_	_
read	_	_
an	_	_
Article	ARG0	_
in	_	_
Time	_	_
magazine	_	_
accusing	_	_
the	_	_
Iranian	_	_
Government	ARG1	_
of	_	_
being	_	_
willing	ARG2	_
to	_	_
start	_	_
a	_	_
nuclear	_	_
war	_	_
and	_	_
I	_	_
sympathise	_	_
with	_	_
the	_	_
Article	_	_
.	_	_
I	_	_
read	_	_
an	_	_
Article	_	_
in	_	_
Time	_	_
magazine	_	_
accusing	_	_
the	_	_
Iranian	_	_
Government	_	_
of	_	_
being	_	_
willing	ARG2	ARG2
to	_	_
start	_	_
a	_	_
nuclear	_	_
war	_	_
and	_	_
I	_	_
sympathise	_	_
with	_	_
the	_	_
Article	_	_
.	_	_
I	_	_
read	_	_
an	_	_
Article	_	_
in	_	_
Time	_	_
magazine	_	_
accusing	_	_
the	_	_
Iranian	_	_
Government	ARG0	_
of	_	_
being	_	_
willing	_	_
to	_	_
start	ARG1	_
a	_	_
nuclear	_	_
war	_	_
and	_	_
I	_	_
sympathise	_	_
with	_	_
the	_	_
Article	_	_
.	_	_
I	_	_
read	_	_
an	_	_
Article	_	_
in	_	_
Time	_	_
magazine	_	_
accusing	_	_
the	_	_
Iranian	_	_
Government	ARG0	_
of	_	_
being	_	_
willing	_	_
to	_	_
start	_	_
a	_	_
nuclear	_	_
war	ARG1	_
and	_	_
I	_	_
sympathise	_	_
with	_	_
the	_	_
Article	_	_
.	_	_
I	_	_
read	_	_
an	_	_
Article	_	_
in	_	_
Time	_	_
magazine	_	_
accusing	_	_
the	_	_
Iranian	_	_
Government	_	_
of	_	_
being	_	_
willing	_	_
to	_	_
start	_	_
a	_	_
nuclear	ARGM-ADJ	ARGM-ADJ
war	_	_
and	_	_
I	_	_
sympathise	_	_
with	_	_
the	_	_
Article	_	_
.	_	_
I	_	ARG0
read	_	_
an	_	_
Article	_	_
in	_	_
Time	_	_
magazine	_	_
accusing	_	_
the	_	_
Iranian	_	_
Government	_	_
of	_	_
being	_	_
willing	_	_
to	_	_
start	_	_
a	_	_
nuclear	_	_
war	_	_
and	_	_
I	ARG0	_
sympathise	_	_
with	_	_
the	_	_
Article	ARG1	_
.	_	_
They	_	ARG1
are	_	_
certainly	_	ARGM-ADV
being	_	_
nasty	_	_
to	_	_
the	_	_
United	_	_
Nations	_	_
Security	_	_
Council	_	_
in	_	_
connection	_	_
with	_	_
the	_	_
anti-proliferation	_	_
treaty	_	_
.	_	_
They	ARG1	_
are	_	_
certainly	ARGM-ADV	ARGM-ADV
being	_	_
nasty	ARG2	ARG2
to	_	_
the	_	_
United	_	_
Nations	_	_
Security	_	_
Council	_	_
in	_	_
connection	ARGM-ADV	_
with	_	_
the	_	_
anti-proliferation	_	_
treaty	_	_
.	_	_
They	ARG0	_
are	_	_
certainly	ARGM-ADV	_
being	_	_
nasty	_	_
to	_	_
the	_	_
United	_	_
Nations	_	_
Security	_	_
Council	ARG2	_
in	_	_
connection	ARGM-ADV	_
with	_	_
the	_	_
anti-proliferation	_	_
treaty	_	_
.	_	_
They	_	_
are	_	_
certainly	_	_
being	_	_
nasty	_	_
to	_	_
the	_	_
United	_	_
Nations	_	_
Security	_	_
Council	_	_
in	_	_
connection	_	_
with	_	_
the	_	_
anti-proliferation	_	_
treaty	ARG2	_
.	_	_
The	_	_
President	_	ARG0
has	_	_
also	_	_
said	_	_
he	_	_
would	_	_
like	_	_
to	_	_
see	_	_
Israel	_	_
wiped	_	_
off	_	_
the	_	_
map	_	_
which	_	_
he	_	_
could	_	_
n't	_	_
even	_	_
begin	_	_
to	_	_
try	_	_
without	_	_
nuclear	_	_
weapons	_	_
.	_	_
The	_	_
President	ARG0	_
has	_	_
also	ARGM-DIS	ARGM-ADV
said	_	_
he	_	ARG1
would	_	_
like	ARG1	_
to	_	_
see	_	_
Israel	_	_
wiped	_	_
off	_	_
the	_	_
map	_	_
which	_	_
he	_	ARG1
could	_	_
n't	_	_
even	_	_
begin	_	_
to	_	_
try	_	_
without	_	_
nuclear	_	_
weapons	_	_
.	_	_
The	_	_
President	_	_
has	_	_
also	_	_
said	_	_
he	ARG0	_
would	ARGM-MOD	ARGM-MOD
like	_	_
to	_	_
see	ARG1	_
Israel	_	_
wiped	_	_
off	_	_
the	_	_
map	_	_
which	_	_
he	_	_
could	_	_
n't	_	_
even	_	_
begin	_	_
to	_	_
try	_	_
without	_	_
nuclear	_	_
weapons	_	_
.	_	_
The	_	_
President	_	_
has	_	_
also	_	_
said	_	_
he	ARG0	_
would	_	_
like	_	_
to	_	_
see	_	_
Israel	ARG1	ARG1
wiped	ARG1	_
off	_	_
the	_	_
map	_	_
which	ARGM-ADV	_
he	_	_
could	_	_
n't	_	_
even	_	_
begin	ARGM-ADV	_
to	_	_
try	_	_
without	_	_
nuclear	_	_
weapons	_	_
.	_	_
The	_	_
President	_	_
has	_	_
also	_	_
said	_	_
he	_	_
would	_	_
like	_	_
to	_	_
see	_	_
Israel	ARG1	ARG1
wiped	_	_
off	_	_
the	_	_
map	ARG2	_
which	_	_
he	_	_
could	_	_
n't	_	_
even	_	_
begin	_	_
to	_	_
try	_	_
without	_	_
nuclear	_	_
weapons	_	_
.	_	_
The	_	_
President	_	_
has	_	_
also	_	_
said	_	_
he	_	_
would	_	_
like	_	_
to	_	_
see	_	_
Israel	_	_
wiped	_	_
off	_	_
the	_	_
map	_	_
which	_	_
he	ARG1	_
could	ARGM-MOD	_
n't	ARGM-NEG	_
even	ARGM-ADV	ARGM-ADV
begin	_	_
to	_	_
try	C-ARG1	_
without	_	_
nuclear	_	_
weapons	_	_
.	_	_
The	_	_
President	_	_
has	_	_
also	_	_
said	_	_
he	_	_
would	_	_
like	_	_
to	_	_
see	_	_
Israel	_	_
wiped	_	_
off	_	_
the	_	_
map	_	_
which	ARG1	_
he	ARG0	_
could	_	_
n't	_	_
even	_	_
begin	_	_
to	_	_
try	_	_
without	_	_
nuclear	_	_
weapons	ARGM-MNR	_
.	_	_
But	_	_
he	_	ARG0
has	_	_
insisted	_	_
that	_	_
he	_	ARG0
wants	_	_
nuclear	_	_
power	_	_
for	_	_
peaceful	_	_
purposes	_	_
.	_	_
But	ARGM-DIS	_
he	ARG0	_
has	_	_
insisted	_	_
that	_	_
he	_	_
wants	ARG1	_
nuclear	_	_
power	_	_
for	_	_
peaceful	_	_
purposes	_	_
.	_	_
But	_	_
he	_	ARG0
has	_	_
insisted	_	_
that	_	_
he	ARG0	ARG0
wants	_	_
nuclear	_	_
power	ARG1	_
for	_	_
peaceful	_	_
purposes	ARGM-PRP	_
.	_	_
Many	_	_
people	ARG0	ARG0
want	_	_
to	_	_
use	ARG1	_
diplomacy	_	_
with	_	_
Iran	_	_
rather	_	_
than	_	_
military	_	_
pressure	_	_
.	_	_
Many	_	_
people	ARG0	ARG0
want	_	_
to	_	_
use	_	_
diplomacy	ARG1	ARG1
with	_	_
Iran	ARGM-GOL	_
rather	_	_
than	_	_
military	_	_
pressure	ARGM-ADV	_
.	_	_
But	ARGM-DIS	_
will	ARGM-MOD	_
diplomacy	ARG1	_
work	_	_
?	_	_
And	ARGM-DIS	_
can	ARGM-MOD	_
anyone	ARG0	ARG0
use	_	_
military	_	_
pressure	ARG1	_
without	_	_
proof	ARGM-MNR	_
?	_	_
And	_	_
can	_	_
anyone	_	_
use	_	_
military	_	_
pressure	_	_
without	_	_
proof	_	_
?	_	_
One	_	_
reader	ARG0	_
pointed	_	_
out	_	_
that	_	_
the	_	_
President	_	_
watched	ARG1	_
the	_	_
Americans	_	_
in	_	_
the	_	_
embassy	_	_
when	_	_
they	_	_
took	_	_
them	_	_
hostage	_	_
.	_	_
One	_	_
reader	_	_
pointed	_	_
out	_	_
that	_	_
the	_	_
President	ARG0	ARG0
watched	_	_
the	_	_
Americans	ARG1	_
in	_	_
the	_	_
embassy	_	_
when	_	_
they	_	_
took	ARGM-TMP	_
them	_	_
hostage	_	_
.	_	_
One	_	_
reader	_	_
pointed	_	_
out	_	_
that	_	_
the	_	_
President	_	_
watched	_	_
the	_	_
Americans	_	_
in	_	_
the	_	_
embassy	_	_
when	ARGM-TMP	_
they	ARG0	ARG0
took	_	_
them	_	_
hostage	ARG2	_
.	_	_
He	_	ARG0
has	_	_
denied	_	_
this	_	_
.	_	_
He	ARG0	_
has	_	_
denied	_	_
this	ARG1	ARG1
.	_	_
We	_	ARG0
do	_	_
n't	_	_
have	_	_
to	_	_
believe	_	_
him	_	_
.	_	_
We	_	_
do	_	_
n't	_	ARGM-NEG
have	_	_
to	_	_
believe	_	_
him	_	_
.	_	_
We	ARG0	_
do	_	_
n't	_	_
have	_	_
to	_	_
believe	_	_
him	ARG1	ARG1
.	_	_
But	ARGM-DIS	_
we	ARG0	_
ca	ARGM-MOD	_
n't	ARGM-NEG	ARGM-NEG
prove	_	_
it	ARG1	ARG1
.	_	_
It	_	_
does	_	_
seem	_	_
that	_	_
Iranians	_	_
frequently	_	_
make	_	_
statements	_	_
and	_	_
then	_	_
hide	_	_
behind	_	_
lack	_	_
of	_	_
proof	_	_
.	_	_
It	_	_
does	_	_
seem	_	_
that	_	_
Iranians	_	_
frequently	_	_
make	ARG1	_
statements	_	_
and	_	_
then	_	_
hide	_	_
behind	_	_
lack	_	_
of	_	_
proof	_	_
.	_	_
It	_	_
does	_	_
seem	_	_
that	_	_
Iranians	_	_
frequently	_	ARGM-TMP
make	_	_
statements	ARGM-PRR	ARGM-PRR
and	_	_
then	_	_
hide	_	_
behind	_	_
lack	_	_
of	_	_
proof	_	_
.	_	_
It	_	_
does	_	_
seem	_	_
that	_	_
Iranians	ARG0	_
frequently	ARGM-TMP	_
make	ARGM-LVB	ARGM-LVB
statements	_	_
and	_	_
then	_	_
hide	_	_
behind	_	_
lack	_	_
of	_	_
proof	_	_
.	_	_
It	_	_
does	_	_
seem	_	_
that	_	_
Iranians	ARG0	_
frequently	ARGM-TMP	_
make	_	_
statements	_	_
and	_	_
then	ARGM-TMP	ARGM-TMP
hide	_	_
behind	_	_
lack	ARGM-LOC	_
of	_	_
proof	_	_
.	_	_
It	_	_
does	_	_
seem	_	_
that	_	_
Iranians	_	_
frequently	_	_
make	_	_
statements	_	_
and	_	_
then	_	_
hide	_	_
behind	_	_
lack	_	_
of	_	_
proof	ARG1	_
.	_	_
It	_	_
does	_	_
seem	_	_
that	_	_
Iranians	_	_
frequently	_	_
make	_	_
statements	_	_
and	_	_
then	_	_
hide	_	_
behind	_	_
lack	_	_
of	_	_
proof	_	_
.	_	_
Angry	_	_
crowds	ARG0	ARG0
chanted	_	_
anti-American	_	_
slogans	ARG1	_
in	_	_
the	_	_
western	_	_
city	ARGM-LOC	_
of	_	_
Falluja	_	_
(	_	_
pop.	_	_
256,000	_	_
)	_	_
as	_	_
the	_	_
security	_	_
police	_	_
killed	_	_
in	_	_
a	_	_
friendly	_	_
fire	_	_
incident	_	_
by	_	_
US	_	_
troops	_	_
were	_	_
buried	ARGM-TMP	_
on	_	_
Saturday	_	_
.	_	_
Angry	_	_
crowds	_	_
chanted	_	_
anti-American	_	_
slogans	_	_
in	_	_
the	_	_
western	_	_
city	_	_
of	_	_
Falluja	_	_
(	_	_
pop.	_	_
256,000	_	_
)	_	_
as	_	_
the	_	_
security	_	_
police	ARG1	_
killed	_	_
in	_	_
a	_	_
friendly	_	_
fire	_	_
incident	ARG2	_
by	_	_
US	_	_
troops	ARG0	_
were	_	_
buried	_	_
on	_	_
Saturday	_	_
.	_	_
Angry	_	_
crowds	_	_
chanted	_	_
anti-American	_	_
slogans	_	_
in	_	_
the	_	_
western	_	_
city	_	_
of	_	_
Falluja	_	_
(	_	_
pop.	_	_
256,000	_	_
)	_	_
as	_	_
the	_	_
security	_	_
police	_	_
killed	_	_
in	_	_
a	_	_
friendly	ARGM-ADJ	_
fire	_	_
incident	_	_
by	_	_
US	_	_
troops	_	_
were	_	_
buried	_	_
on	_	_
Saturday	_	_
.	_	_
Angry	_	_
crowds	_	_
chanted	_	_
anti-American	_	_
slogans	_	_
in	_	_
the	_	_
western	_	_
city	_	_
of	_	_
Falluja	_	_
(	_	_
pop.	_	_
256,000	_	_
)	_	_
as	_	_
the	_	_
security	_	_
police	_	_
killed	_	_
in	_	_
a	_	_
friendly	_	_
fire	_	_
incident	_	_
by	_	_
US	_	_
troops	_	_
were	_	_
buried	_	_
on	_	_
Saturday	_	_
.	_	_
Angry	_	_
crowds	_	_
chanted	_	_
anti-American	_	_
slogans	_	_
in	_	_
the	_	_
western	_	_
city	_	_
of	_	_
Falluja	_	_
(	_	_
pop.	_	_
256,000	_	_
)	_	_
as	_	_
the	_	_
security	_	_
police	ARG1	_
killed	_	_
in	_	_
a	_	_
friendly	_	_
fire	_	_
incident	_	_
by	_	_
US	_	_
troops	_	_
were	_	_
buried	_	_
on	_	_
Saturday	ARGM-TMP	_
.	_	_
Reuters	ARG0	ARG0
reported	_	_
that	_	_
"	_	_
Sunni	_	_
clerics	_	_
in	_	_
the	_	_
town	_	_
issued	ARG1	_
a	_	_
'	_	_
Declaration	_	_
by	_	_
the	_	_
people	_	ARG0
of	_	_
Fallujah	_	_
'	_	_
condemning	_	_
the	_	_
deaths	_	_
of	_	_
the	_	_
security	_	_
guards	_	_
and	_	_
police	_	_
,	_	_
announcing	_	_
three	_	_
days	_	_
of	_	_
mourning	_	_
,	_	_
and	_	_
calling	_	_
for	_	_
a	_	_
general	_	_
strike	_	_
today	_	_
.	_	_
"	_	_
Reuters	_	_
reported	_	_
that	_	_
"	_	_
Sunni	_	_
clerics	ARG0	_
in	_	_
the	_	_
town	_	_
issued	_	_
a	_	_
'	_	_
Declaration	ARG1	_
by	_	_
the	_	_
people	_	ARG0
of	_	_
Fallujah	_	_
'	_	_
condemning	_	_
the	_	_
deaths	_	_
of	_	_
the	_	_
security	_	_
guards	_	_
and	_	_
police	_	_
,	_	_
announcing	_	_
three	_	_
days	_	_
of	_	_
mourning	_	_
,	_	_
and	_	_
calling	_	_
for	_	_
a	_	_
general	_	_
strike	_	_
today	_	_
.	_	_
"	_	_
Reuters	_	_
reported	_	_
that	_	_
"	_	_
Sunni	_	_
clerics	_	_
in	_	_
the	_	_
town	_	_
issued	_	_
a	_	_
'	_	_
Declaration	_	_
by	_	_
the	_	_
people	ARG0	ARG0
of	_	_
Fallujah	_	_
'	_	_
condemning	ARGM-PRD	_
the	_	_
deaths	_	_
of	_	_
the	_	_
security	_	_
guards	_	_
and	_	_
police	_	_
,	_	_
announcing	_	_
three	_	_
days	_	_
of	_	_
mourning	_	_
,	_	_
and	_	_
calling	_	_
for	_	_
a	_	_
general	_	_
strike	_	_
today	_	_
.	_	_
"	_	_
Reuters	_	_
reported	_	_
that	_	_
"	_	_
Sunni	_	_
clerics	_	_
in	_	_
the	_	_
town	_	_
issued	_	_
a	_	_
'	_	_
Declaration	ARG0	_
by	_	_
the	_	_
people	_	ARG0
of	_	_
Fallujah	_	_
'	_	_
condemning	_	_
the	_	_
deaths	ARG1	_
of	_	_
the	_	_
security	_	_
guards	_	_
and	_	_
police	_	_
,	_	_
announcing	_	_
three	_	_
days	_	_
of	_	_
mourning	_	_
,	_	_
and	_	_
calling	_	_
for	_	_
a	_	_
general	_	_
strike	_	_
today	_	_
.	_	_
"	_	_
Reuters	_	_
reported	_	_
that	_	_
"	_	_
Sunni	_	_
clerics	_	_
in	_	_
the	_	_
town	_	_
issued	_	_
a	_	_
'	_	_
Declaration	_	_
by	_	_
the	_	_
people	_	ARG0
of	_	_
Fallujah	_	_
'	_	_
condemning	_	_
the	_	_
deaths	_	_
of	_	_
the	_	_
security	_	_
guards	ARG1	_
and	_	_
police	_	_
,	_	_
announcing	_	_
three	_	_
days	_	_
of	_	_
mourning	_	_
,	_	_
and	_	_
calling	_	_
for	_	_
a	_	_
general	_	_
strike	_	_
today	_	_
.	_	_
"	_	_
Reuters	_	_
reported	_	_
that	_	_
"	_	_
Sunni	_	_
clerics	_	_
in	_	_
the	_	_
town	_	_
issued	_	_
a	_	_
'	_	_
Declaration	ARG0	_
by	_	_
the	_	_
people	_	ARG0
of	_	_
Fallujah	_	_
'	_	_
condemning	_	_
the	_	_
deaths	_	_
of	_	_
the	_	_
security	_	_
guards	_	_
and	_	_
police	_	_
,	_	_
announcing	_	_
three	_	_
days	ARG1	_
of	_	_
mourning	_	_
,	_	_
and	_	_
calling	_	_
for	_	_
a	_	_
general	_	_
strike	_	_
today	_	_
.	_	_
"	_	_
Reuters	_	_
reported	_	_
that	_	_
