word	gold	pred1	predict
)	_	False	_
.	_	False	_
(	_	False	_
You	ARG0	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	ARG1	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	ARG0	False	_
can	ARGM-MOD	False	_
opt	_	False	_
-	_	False	_
out	ARGM-PRD	False	_
of	_	False	_
sharing	ARG1	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	ARG1	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	ARG0	False	_
do	_	False	_
n't	ARGM-NEG	False	_
need	_	False	_
to	_	False	_
send	ARG1	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	ARG0	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	ARG1	False	_
to	_	False	_
anyone	ARG2	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	ARGM-ADJ	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	ARGM-ADV	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	ARG1	False	_
're	_	False	_
worried	ARG2	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	ARGM-ADV	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	ARG1	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	ARG0	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	ARG0	False	_
might	ARGM-MOD	False	_
send	_	False	_
something	ARG1	False	_
to	_	False	_
someone	ARG2	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	ARG0	False	_
who	R-ARG0	False	_
would	ARGM-MOD	False	_
forward	_	False	_
an	_	False	_
excerpt	ARG1	False	_
to	_	False	_
someone	ARG2	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	_	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	ARG0	False	_
who	R-ARG0	False	_
would	ARGM-MOD	False	_
then	ARGM-TMP	False	_
store	_	False	_
it	ARG1	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	ARG2	False	_
...	_	False	_
you	_	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	_	False	_
on	_	False	_
your	_	False	_
hands	_	False	_
)	_	False	_
.	_	False	_
(	_	False	_
You	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
use	_	False	_
their	_	False	_
site	_	False	_
,	_	False	_
you	_	False	_
can	_	False	_
opt	_	False	_
-	_	False	_
out	_	False	_
of	_	False	_
sharing	_	False	_
your	_	False	_
information	_	False	_
,	_	False	_
you	_	False	_
do	_	False	_
n't	_	False	_
need	_	False	_
to	_	False	_
send	_	False	_
stuff	_	False	_
to	_	False	_
anyone	_	False	_
with	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
,	_	False	_
and	_	False	_
if	_	False	_
--	_	False	_
wonder	_	False	_
of	_	False	_
wonders	_	False	_
--	_	False	_
you	_	False	_
're	_	False	_
worried	ARGM-ADV	False	_
that	_	False	_
you	_	False	_
might	_	False	_
send	_	False	_
something	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
forward	_	False	_
an	_	False	_
excerpt	_	False	_
to	_	False	_
someone	_	False	_
who	_	False	_
would	_	False	_
then	_	False	_
store	_	False	_
it	_	False	_
on	_	False	_
a	_	False	_
Gmail	_	False	_
account	_	False	_
...	_	False	_
you	ARG0	False	_
have	_	False	_
far	_	False	_
,	_	False	_
far	_	False	_
too	_	False	_
much	_	False	_
time	ARG1	False	_
on	_	False	_
your	_	False	_
hands	ARGM-LOC	False	_
)	_	False	_
.	_	False	_
However	ARGM-ADV	False	_
,	_	False	_
this	_	False	_
toolbar	ARG1	False	_
is	_	False	_
really	_	False	_
bad	_	False	_
news	ARG2	False	_
.	_	False	_
On	_	False	_
the	_	False	_
other	_	False	_
hand	ARGM-ADV	False	_
,	_	False	_
it	ARG0	False	_
looks	_	False	_
pretty	_	False	_
cool	ARG1	False	_
.	_	False	_
On	_	False	_
the	_	False	_
other	_	False	_
hand	ARGM-ADV	False	_
,	_	False	_
it	ARG1	False	_
looks	_	False	_
pretty	ARGM-ADV	False	_
cool	_	False	_
.	_	False	_
Iran	ARG0	False	_
says	_	False	_
it	_	False	_
is	_	False	_
creating	ARG1	False	_
nuclear	_	False	_
energy	_	False	_
without	_	False	_
wanting	_	False	_
nuclear	_	False	_
weapons	_	False	_
.	_	False	_
Iran	_	False	_
says	_	False	_
it	_	False	_
is	_	False	_
creating	_	False	_
nuclear	_	False	_
energy	_	False	_
without	_	False	_
wanting	_	False	_
nuclear	_	False	_
weapons	_	False	_
.	_	False	_
Iran	_	False	_
says	_	False	_
it	ARG0	False	_
is	_	False	_
creating	_	False	_
nuclear	_	False	_
energy	ARG1	False	_
without	_	False	_
wanting	ARGM-MNR	False	_
nuclear	_	False	_
weapons	_	False	_
.	_	False	_
Iran	_	False	_
says	_	False	_
it	ARG0	False	_
is	_	False	_
creating	_	False	_
nuclear	_	False	_
energy	_	False	_
without	_	False	_
wanting	_	False	_
nuclear	_	False	_
weapons	ARG1	False	_
.	_	False	_
The	_	False	_
United	_	False	_
States	_	False	_
does	_	False	_
n't	_	False	_
believe	_	False	_
the	_	False	_
Iranian	_	False	_
Government	_	False	_
.	_	False	_
The	_	False	_
United	_	False	_
States	ARG0	False	_
does	_	False	_
n't	ARGM-NEG	False	_
believe	_	False	_
the	_	False	_
Iranian	_	False	_
Government	ARG1	False	_
.	_	False	_
One	ARG0	False	_
can	ARGM-MOD	False	_
suspect	_	False	_
the	_	False	_
Iranian	_	False	_
Government	ARG2	False	_
.	_	False	_
But	ARGM-DIS	False	_
there	_	False	_
is	_	False	_
no	_	False	_
proof	ARG1	False	_
.	_	False	_
But	_	False	_
there	_	False	_
is	_	False	_
no	ARGM-NEG	False	_
proof	_	False	_
.	_	False	_
I	ARG0	False	_
read	_	False	_
an	_	False	_
Article	ARG1	False	_
in	_	False	_
Time	_	False	_
magazine	_	False	_
accusing	_	False	_
the	_	False	_
Iranian	_	False	_
Government	_	False	_
of	_	False	_
being	_	False	_
willing	_	False	_
to	_	False	_
start	_	False	_
a	_	False	_
nuclear	_	False	_
war	_	False	_
and	_	False	_
I	_	False	_
sympathise	_	False	_
with	_	False	_
the	_	False	_
Article	_	False	_
.	_	False	_
I	_	False	_
read	_	False	_
an	_	False	_
Article	ARG0	False	_
in	_	False	_
Time	_	False	_
magazine	_	False	_
accusing	_	False	_
the	_	False	_
Iranian	_	False	_
Government	ARG1	False	_
of	_	False	_
being	_	False	_
willing	ARG2	False	_
to	_	False	_
start	_	False	_
a	_	False	_
nuclear	_	False	_
war	_	False	_
and	_	False	_
I	_	False	_
sympathise	_	False	_
with	_	False	_
the	_	False	_
Article	_	False	_
.	_	False	_
I	_	False	_
read	_	False	_
an	_	False	_
Article	_	False	_
in	_	False	_
Time	_	False	_
magazine	_	False	_
accusing	_	False	_
the	_	False	_
Iranian	_	False	_
Government	_	False	_
of	_	False	_
being	_	False	_
willing	ARG2	False	_
to	_	False	_
start	_	False	_
a	_	False	_
nuclear	_	False	_
war	_	False	_
and	_	False	_
I	_	False	_
sympathise	_	False	_
with	_	False	_
the	_	False	_
Article	_	False	_
.	_	False	_
I	_	False	_
read	_	False	_
an	_	False	_
Article	_	False	_
in	_	False	_
Time	_	False	_
magazine	_	False	_
accusing	_	False	_
the	_	False	_
Iranian	_	False	_
Government	ARG0	False	_
of	_	False	_
being	_	False	_
willing	_	False	_
to	_	False	_
start	ARG1	False	_
a	_	False	_
nuclear	_	False	_
war	_	False	_
and	_	False	_
I	_	False	_
sympathise	_	False	_
with	_	False	_
the	_	False	_
Article	_	False	_
.	_	False	_
I	_	False	_
read	_	False	_
an	_	False	_
Article	_	False	_
in	_	False	_
Time	_	False	_
magazine	_	False	_
accusing	_	False	_
the	_	False	_
Iranian	_	False	_
Government	ARG0	False	_
of	_	False	_
being	_	False	_
willing	_	False	_
to	_	False	_
start	_	False	_
a	_	False	_
nuclear	_	False	_
war	ARG1	False	_
and	_	False	_
I	_	False	_
sympathise	_	False	_
with	_	False	_
the	_	False	_
Article	_	False	_
.	_	False	_
I	_	False	_
read	_	False	_
an	_	False	_
Article	_	False	_
in	_	False	_
Time	_	False	_
magazine	_	False	_
accusing	_	False	_
